name,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,numberOfVersionsUntil,numberOfFixesUntil,numberOfRefactoringsUntil,numberOfAuthorsUntil,linesAddedUntil,maxLinesAddedUntil,avgLinesAddedUntil,linesRemovedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,codeChurnUntil,maxCodeChurnUntil,avgCodeChurnUntil,ageWithRespectTo,weightedAgeWithRespectTo,bug
org.eclipse.jdt.internal.formatter.align.Alignment,6,1,2,5,55,0,36,0,270.0,11.0,8,0,0,17.0,11,32.0,61.0,35,16,0,6,209.0,27.0,5.97143,195.0,39.0,5.57143,14.0,14.0,0.4,264.857,46.8776,0
org.eclipse.jdt.internal.codeassist.complete.InvalidCursorLocation,1,1,1,0,0,0,6,0,3.0,1.0,23,1,0,1.0,1,1.0,1.0,30,4,0,4,168.0,30.0,5.6,165.0,30.0,5.5,3.0,9.0,0.1,367.0,47.159,0
org.eclipse.jdt.internal.core.search.SubTypeSearchJob,4,2,1,3,6,0,1,11,24.0,4.0,22,0,0,1.0,4,10.0,9.0,54,6,0,8,373.0,95.0,6.90741,550.0,95.0,10.1852,-177.0,13.0,-3.27778,367.0,85.2539,0
org.eclipse.jdt.internal.core.ChangeClasspathOperation,12,2,3,9,10,3,1,18,63.0,5.0,62,0,0,0.0,2,23.0,11.0,12,2,0,3,36.0,7.0,3.0,10.0,4.0,0.833333,26.0,7.0,2.16667,105.0,69.9286,0
org.eclipse.jdt.internal.formatter.CascadingMethodInvocationFragmentBuilder,1,2,1,0,6,0,1,0,26.0,4.0,11,0,0,1.0,3,12.0,6.0,9,3,0,4,32.0,11.0,3.55556,26.0,6.0,2.88889,6.0,6.0,0.666667,244.714,25.2679,0
org.eclipse.jdt.internal.core.util.ASTNodeFinder,13,1,3,10,10,0,1,0,129.0,5.0,8,1,0,0.0,5,36.0,43.0,14,4,0,5,18.0,4.0,1.28571,18.0,4.0,1.28571,0.0,0.0,0.0,238.429,45.8175,0
org.eclipse.jdt.internal.codeassist.complete.CompletionOnParameterizedQualifiedTypeReference,4,8,2,2,21,0,6,388,67.0,7.0,109,1,0,1.0,7,25.0,16.0,15,4,0,5,297.0,131.0,19.8,31.0,12.0,2.06667,266.0,131.0,17.7333,218.857,13.0702,0
org.eclipse.jdt.core.search.LocalVariableReferenceMatch,2,2,1,1,3,0,2,2,12.0,3.0,33,2,0,0.0,3,4.0,3.0,21,3,0,4,192.0,37.0,9.14286,52.0,11.0,2.47619,140.0,36.0,6.66667,227.571,10.9219,0
org.eclipse.jdt.internal.compiler.parser.diagnose.RangeUtil,2,1,0,2,6,0,3,0,60.0,4.0,8,0,1,0.0,3,16.0,22.0,14,5,0,6,19.0,4.0,1.35714,40.0,23.0,2.85714,-21.0,1.0,-1.5,236.143,101.602,0
org.eclipse.jdt.internal.core.builder.QualifiedNameSet,2,1,1,1,6,0,3,0,44.0,4.0,8,0,1,3.0,3,10.0,14.0,10,3,0,6,152.0,67.0,15.2,14.0,4.0,1.4,138.0,67.0,13.8,240.857,5.47462,0
org.eclipse.jdt.internal.codeassist.CompletionUnitStructureRequestor,15,3,2,13,91,0,4,15,128.0,14.0,70,4,0,0.0,1,46.0,43.0,2,0,0,1,9.0,9.0,4.5,0.0,0.0,0.0,9.0,9.0,4.5,14.7143,9.57143,0
org.eclipse.jdt.internal.core.util.InnerClassesAttribute,3,3,1,2,3,0,3,1,21.0,3.0,31,3,0,0.0,3,5.0,5.0,16,5,0,5,55.0,9.0,3.4375,51.0,9.0,3.1875,4.0,4.0,0.25,322.714,65.8883,0
org.eclipse.jdt.internal.compiler.env.AccessRestriction,6,1,5,1,3,0,6,0,11.0,3.0,8,1,0,2.0,3,5.0,3.0,16,3,0,7,151.0,39.0,9.4375,174.0,99.0,10.875,-23.0,39.0,-1.4375,193.571,30.017,0
org.eclipse.jdt.internal.eval.CodeSnippetThisReference,6,6,1,5,55,0,3,398,75.0,11.0,99,0,0,3.0,11,29.0,20.0,44,6,0,7,326.0,98.0,7.40909,306.0,98.0,6.95455,20.0,11.0,0.454545,367.0,76.8418,0
org.eclipse.jdt.internal.core.PackageFragmentInfo,5,3,3,2,6,1,1,3,25.0,4.0,17,0,0,0.0,1,7.0,5.0,41,6,0,6,275.0,107.0,6.70732,318.0,107.0,7.7561,-43.0,24.0,-1.04878,367.0,54.6197,0
org.eclipse.jdt.internal.compiler.lookup.ImportConflictBinding,2,3,1,1,3,0,1,32,10.0,3.0,21,0,0,1.0,3,6.0,3.0,3,0,0,3,1.0,1.0,0.333333,1.0,1.0,0.333333,0.0,0.0,0.0,162.571,0,0
org.eclipse.jdt.core.dom.PrefixExpression,4,3,1,3,105,0,5,95,97.0,15.0,73,3,0,0.0,5,48.0,25.0,38,14,0,7,536.0,253.0,14.1053,345.0,253.0,9.07895,191.0,83.0,5.02632,333.143,63.662,0
org.eclipse.jdt.internal.compiler.parser.diagnose.LexStream,6,1,1,5,136,0,12,114,212.0,17.0,8,10,1,0.0,16,69.0,45.0,15,4,0,5,138.0,90.0,9.2,31.0,5.0,2.06667,107.0,86.0,7.13333,262.0,46.558,0
org.eclipse.jdt.internal.core.search.indexing.AbstractIndexer,10,1,2,8,153,2,1,39,137.0,18.0,8,0,1,1.0,15,78.0,40.0,56,6,0,9,1654.0,573.0,29.5357,2240.0,731.0,40.0,-586.0,14.0,-10.4643,367.0,68.7153,0
org.eclipse.jdt.core.dom.Annotation,11,3,5,6,78,3,1,95,53.0,13.0,75,0,0,1.0,9,25.0,15.0,21,4,0,7,409.0,125.0,19.4762,49.0,9.0,2.33333,360.0,125.0,17.1429,226.0,9.16242,0
org.eclipse.jdt.internal.core.ClasspathAttribute,5,1,3,2,15,0,2,2,21.0,6.0,10,2,0,0.0,6,9.0,8.0,2,1,0,2,4.0,4.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,173.0,0.142857,0
org.eclipse.jdt.internal.compiler.lookup.BinaryLocalVariableBinding,0,4,0,0,1,0,1,43,7.0,2.0,33,0,0,1.0,2,2.0,3.0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5714,0,0
org.eclipse.jdt.internal.codeassist.complete.CompletionNodeDetector,2,2,1,1,10,0,3,0,29.0,5.0,11,3,2,0.0,3,6.0,17.0,18,4,0,7,119.0,24.0,6.61111,40.0,10.0,2.22222,79.0,24.0,4.38889,295.143,92.9208,0
org.eclipse.jdt.core.dom.IfStatement,6,3,1,5,120,0,7,95,128.0,16.0,73,4,0,0.0,7,64.0,32.0,41,13,0,7,631.0,227.0,15.3902,379.0,227.0,9.2439,252.0,90.0,6.14634,333.143,70.4743,0
org.eclipse.jdt.internal.core.search.matching.QualifiedTypeDeclarationPattern,7,5,1,6,10,0,3,69,100.0,5.0,54,0,0,3.0,3,31.0,25.0,48,6,0,8,490.0,54.0,10.2083,539.0,74.0,11.2292,-49.0,52.0,-1.02083,329.143,136.203,1
org.eclipse.jdt.internal.compiler.ast.LocalDeclaration,26,4,8,18,21,3,1,396,209.0,7.0,57,0,0,1.0,7,79.0,62.0,93,9,0,9,1212.0,205.0,13.0323,1158.0,205.0,12.4516,54.0,18.0,0.580645,367.0,109.407,0
org.eclipse.jdt.internal.core.hierarchy.ChangeCollector,13,1,1,13,66,0,2,0,254.0,12.0,8,0,9,2.0,3,116.0,68.0,11,3,0,5,43.0,27.0,3.90909,44.0,30.0,4.0,-1.0,1.0,-0.0909091,245.857,91.814,0
org.eclipse.jdt.internal.codeassist.select.SelectionParser,34,3,1,33,1176,0,8,427,1189.0,49.0,96,0,2,3.0,16,262.0,166.0,116,17,0,7,3119.0,686.0,26.8879,2283.0,686.0,19.681,836.0,190.0,7.2069,367.0,86.6224,1
org.eclipse.jdt.core.dom.Comment,5,2,4,1,21,3,1,95,24.0,7.0,68,1,0,0.0,5,8.0,7.0,9,4,0,3,20.0,4.0,2.22222,16.0,4.0,1.77778,4.0,2.0,0.444444,229.714,26.3143,0
org.eclipse.jdt.internal.core.search.matching.DeclarationOfAccessedFieldsPattern,2,6,2,0,0,0,2,74,7.0,1.0,56,0,0,0.0,1,2.0,1.0,30,8,0,7,231.0,120.0,7.7,312.0,120.0,10.4,-81.0,8.0,-2.7,343.0,53.3006,1
org.eclipse.jdt.internal.codeassist.complete.CompletionOnJavadocFieldReference,4,7,1,3,36,0,2,406,76.0,9.0,115,0,0,2.0,8,31.0,22.0,6,0,0,1,46.0,17.0,7.66667,3.0,3.0,0.5,43.0,14.0,7.16667,140.143,4.21429,0
org.eclipse.jdt.internal.core.JavaModelCache,8,1,1,7,45,0,15,0,166.0,10.0,8,0,0,1.0,5,69.0,43.0,38,4,0,6,346.0,68.0,9.10526,237.0,54.0,6.23684,109.0,59.0,2.86842,324.571,163.814,1
org.eclipse.jdt.internal.compiler.util.HashtableOfPackage,3,1,2,2,21,0,4,0,79.0,7.0,8,0,1,4.0,6,17.0,25.0,31,4,0,7,242.0,95.0,7.80645,238.0,95.0,7.67742,4.0,9.0,0.129032,367.0,53.6429,0
org.eclipse.jdt.internal.core.ResolvedSourceMethod,3,7,3,1,10,1,1,70,23.0,5.0,255,1,0,0.0,4,9.0,6.0,8,3,0,4,29.0,7.0,3.625,18.0,5.0,2.25,11.0,7.0,1.375,175.0,35.0394,0
org.eclipse.jdt.internal.core.Member,33,4,11,23,190,2,0,52,312.0,20.0,141,0,0,0.0,14,150.0,94.0,60,4,0,7,864.0,247.0,14.4,586.0,247.0,9.76667,278.0,48.0,4.63333,367.0,100.701,0
org.eclipse.jdt.internal.core.SourceMapper,36,2,7,31,703,0,27,12,909.0,38.0,36,3,10,10.0,24,331.0,148.0,167,30,0,9,9461.0,891.0,56.6527,8615.0,891.0,51.5868,846.0,184.0,5.06587,367.0,49.3227,1
org.eclipse.jdt.core.util.OpcodeStringValues,0,1,0,0,0,0,1,204,0.0,0.0,8,0,0,0.0,0,0.0,0.0,15,6,0,4,240.0,204.0,16.0,238.0,204.0,15.8667,2.0,3.0,0.133333,322.714,12.6012,1
org.eclipse.jdt.core.formatter.IndentManipulation,10,1,5,5,78,0,0,0,235.0,13.0,8,0,3,0.0,10,70.0,68.0,7,4,0,3,11.0,4.0,1.57143,18.0,9.0,2.57143,-7.0,1.0,-1.0,123.857,34.1169,0
org.eclipse.jdt.core.dom.AbstractTypeDeclaration,18,3,11,7,120,3,2,97,61.0,16.0,84,0,0,2.0,9,35.0,17.0,22,4,0,4,555.0,179.0,25.2273,64.0,12.0,2.90909,491.0,179.0,22.3182,226.0,5.52844,0
org.eclipse.jdt.core.dom.SwitchCase,4,3,1,3,78,0,4,95,75.0,13.0,73,3,0,0.0,4,39.0,19.0,40,15,0,7,380.0,151.0,9.5,235.0,151.0,5.875,145.0,59.0,3.625,333.143,69.6068,0
org.eclipse.jdt.internal.compiler.SourceElementParser,26,3,4,22,1225,1,7,406,849.0,50.0,20,0,3,7.0,9,230.0,188.0,124,14,0,5,4604.0,1294.0,37.129,4049.0,1294.0,32.6532,555.0,170.0,4.47581,367.0,54.1314,0
org.eclipse.jdt.core.dom.TypeLiteral,3,3,1,3,66,0,3,95,72.0,12.0,73,2,0,0.0,3,37.0,19.0,37,13,0,7,344.0,128.0,9.2973,199.0,128.0,5.37838,145.0,59.0,3.91892,333.143,73.1208,0
org.eclipse.jdt.internal.compiler.ast.StringLiteralConcatenation,3,6,1,2,10,0,3,386,46.0,5.0,85,1,0,2.0,5,15.0,9.0,6,4,0,3,7.0,4.0,1.16667,7.0,4.0,1.16667,0.0,0.0,0.0,213.857,55.449,0
org.eclipse.jdt.internal.core.search.PatternSearchJob,10,1,4,7,36,1,6,5,75.0,9.0,13,0,0,0.0,9,31.0,23.0,72,5,0,9,1022.0,167.0,14.1944,1141.0,167.0,15.8472,-119.0,19.0,-1.65278,367.0,86.0914,0
org.eclipse.jdt.internal.compiler.ast.DoStatement,11,3,0,11,15,0,5,380,163.0,6.0,38,2,0,3.0,6,60.0,32.0,73,8,0,7,947.0,197.0,12.9726,932.0,197.0,12.7671,15.0,39.0,0.205479,367.0,103.703,0
org.eclipse.jdt.internal.core.util.Util,125,1,82,48,5356,0,14,0,1892.0,104.0,8,13,19,1.0,83,632.0,520.0,155,22,0,11,7314.0,1614.0,47.1871,2435.0,365.0,15.7097,4879.0,1581.0,31.4774,322.714,124.661,1
org.eclipse.jdt.internal.codeassist.select.SelectionNodeFound,0,1,0,0,0,0,3,0,4.0,1.0,23,1,0,2.0,1,1.0,1.0,26,4,0,6,112.0,23.0,4.30769,101.0,23.0,3.88462,11.0,8.0,0.423077,367.0,111.855,0
org.eclipse.jdt.internal.eval.CodeSnippetSkeleton,3,3,1,2,231,0,1,19,66.0,22.0,27,0,0,1.0,22,25.0,22.0,53,7,0,8,551.0,146.0,10.3962,517.0,146.0,9.75472,34.0,14.0,0.641509,367.0,94.3088,0
org.eclipse.jdt.core.search.TypeNameRequestor,3,1,3,0,1,0,0,0,3.0,2.0,8,0,0,0.0,2,2.0,1.0,7,1,0,4,11.0,5.0,1.57143,7.0,2.0,1.0,4.0,4.0,0.571429,170.571,49.6623,0
org.eclipse.jdt.internal.core.search.matching.PackageReferenceLocator,16,2,1,16,55,0,1,68,256.0,11.0,33,0,0,0.0,4,60.0,85.0,65,8,0,8,578.0,75.0,8.89231,318.0,84.0,4.89231,260.0,27.0,4.0,248.571,49.5704,1
org.eclipse.jdt.internal.core.dom.rewrite.SourceModifier,2,1,1,1,3,0,4,0,18.0,3.0,8,4,0,0.0,3,8.0,4.0,15,3,0,8,49.0,9.0,3.26667,114.0,44.0,7.6,-65.0,2.0,-4.33333,220.143,37.4752,0
org.eclipse.jdt.internal.codeassist.complete.CompletionOnMessageSendName,4,5,1,3,3,0,0,397,44.0,3.0,94,0,0,0.0,3,21.0,12.0,3,1,0,2,2.0,1.0,0.666667,8.0,7.0,2.66667,-6.0,0.0,-2.0,113.857,109.786,0
org.eclipse.jdt.internal.compiler.problem.ProblemHandler,2,1,1,1,10,1,4,0,38.0,5.0,8,0,0,3.0,5,9.0,5.0,43,10,0,8,523.0,180.0,12.1628,524.0,180.0,12.186,-1.0,26.0,-0.0232558,367.0,98.6651,0
org.eclipse.jdt.internal.core.DeltaProcessingState,33,1,8,28,231,0,21,0,419.0,22.0,8,7,1,14.0,21,168.0,79.0,63,4,0,7,1440.0,111.0,22.8571,844.0,115.0,13.3968,596.0,111.0,9.46032,258.0,71.1393,1
org.eclipse.jdt.internal.core.SetClasspathOperation,7,3,0,7,6,0,3,19,44.0,4.0,67,0,0,3.0,3,21.0,9.0,181,15,0,8,3880.0,684.0,21.4365,3657.0,788.0,20.2044,223.0,215.0,1.23204,367.0,56.5994,1
org.eclipse.jdt.internal.core.jdom.DOMCompilationUnit,10,3,1,9,105,0,1,50,89.0,15.0,118,0,0,0.0,9,39.0,27.0,47,6,0,7,466.0,184.0,9.91489,486.0,184.0,10.3404,-20.0,8.0,-0.425532,367.0,42.4421,0
org.eclipse.jdt.internal.core.SetVariablesOperation,12,3,1,11,10,0,3,19,152.0,5.0,67,0,3,3.0,1,58.0,36.0,8,1,0,2,35.0,27.0,4.375,41.0,18.0,5.125,-6.0,11.0,-0.75,105.0,46.9633,0
org.eclipse.jdt.core.dom.MarkerAnnotation,3,4,1,2,55,0,2,96,54.0,11.0,88,1,0,0.0,1,32.0,15.0,23,4,0,5,374.0,98.0,16.2609,46.0,12.0,2.0,328.0,98.0,14.2609,226.0,3.81207,0
org.eclipse.jdt.internal.core.search.matching.TypeDeclarationPattern,9,4,3,6,36,2,8,61,240.0,9.0,45,0,0,7.0,5,53.0,65.0,82,9,0,8,2965.0,334.0,36.1585,2913.0,334.0,35.5244,52.0,98.0,0.634146,367.0,80.6135,1
org.eclipse.jdt.internal.codeassist.select.SelectionOnSuperReference,3,7,1,2,3,0,0,384,16.0,3.0,99,0,0,0.0,3,10.0,5.0,28,4,0,5,170.0,58.0,6.07143,168.0,58.0,6.0,2.0,6.0,0.0714286,367.0,67.8765,0
org.eclipse.jdt.internal.core.JavaModelManager,110,1,70,61,7381,0,97,0,2475.0,122.0,8,35,38,31.0,74,1026.0,489.0,459,40,0,10,16606.0,1450.0,36.1787,11374.0,1450.0,24.78,5232.0,585.0,11.3987,367.0,124.65,1
org.eclipse.jdt.internal.core.BufferManager,15,1,7,8,36,0,4,0,70.0,9.0,8,1,0,0.0,7,40.0,15.0,45,7,0,5,662.0,164.0,14.7111,802.0,190.0,17.8222,-140.0,20.0,-3.11111,367.0,55.3455,0
org.eclipse.jdt.internal.core.search.matching.ClasspathSourceDirectory,6,2,1,5,45,0,5,0,72.0,10.0,18,0,0,5.0,8,39.0,22.0,26,4,0,8,162.0,25.0,6.23077,172.0,59.0,6.61538,-10.0,21.0,-0.384615,291.0,112.474,0
org.eclipse.jdt.internal.core.search.indexing.AddJarFileToIndex,15,2,0,15,21,0,2,8,195.0,7.0,19,1,0,1.0,6,77.0,51.0,101,8,0,9,1134.0,223.0,11.2277,1072.0,223.0,10.6139,62.0,19.0,0.613861,367.0,63.2878,1
org.eclipse.jdt.core.dom.SingleVariableDeclaration,14,3,8,7,435,0,16,95,257.0,30.0,82,9,0,0.0,14,117.0,65.0,65,13,0,8,1524.0,259.0,23.4462,832.0,259.0,12.8,692.0,196.0,10.6462,333.143,89.4058,0
org.eclipse.jdt.internal.compiler.ast.SuperReference,12,6,6,6,28,2,0,384,41.0,8.0,91,0,0,0.0,8,18.0,10.0,39,4,0,7,278.0,63.0,7.12821,275.0,63.0,7.05128,3.0,10.0,0.0769231,367.0,77.1454,0
org.eclipse.jdt.internal.core.util.ToStringSorter,3,1,1,2,6,0,2,0,42.0,4.0,8,0,1,2.0,3,11.0,10.0,21,4,0,5,215.0,75.0,10.2381,213.0,75.0,10.1429,2.0,11.0,0.0952381,367.0,47.4591,0
org.eclipse.jdt.internal.compiler.ast.DoubleLiteral,4,6,0,4,10,0,1,385,85.0,5.0,79,0,0,1.0,5,16.0,16.0,25,6,0,4,267.0,71.0,10.68,241.0,71.0,9.64,26.0,28.0,1.04,367.0,107.064,0
org.eclipse.jdt.internal.compiler.util.HashtableOfIntValues,5,1,2,3,36,0,5,0,115.0,9.0,16,0,1,4.0,8,24.0,31.0,7,2,0,5,47.0,20.0,6.71429,47.0,15.0,6.71429,0.0,8.0,0.0,231.571,59.6231,0
org.eclipse.jdt.internal.compiler.classfmt.FieldInfoWithAnnotation,5,3,1,5,10,0,1,12,40.0,5.0,45,1,0,0.0,2,17.0,10.0,4,1,0,3,127.0,70.0,31.75,1.0,1.0,0.25,126.0,70.0,31.5,158.714,14.7795,0
org.eclipse.jdt.internal.compiler.ast.Clinit,20,3,2,19,55,0,2,408,231.0,11.0,58,2,1,0.0,10,79.0,46.0,73,13,0,7,2740.0,254.0,37.5342,2537.0,254.0,34.7534,203.0,57.0,2.78082,367.0,37.3137,1
org.eclipse.jdt.internal.codeassist.complete.CompletionOnKeyword2,2,3,1,1,10,0,2,387,18.0,5.0,35,2,0,0.0,5,9.0,5.0,14,4,0,6,25.0,4.0,1.78571,18.0,4.0,1.28571,7.0,3.0,0.5,282.0,92.1657,0
org.eclipse.jdt.core.compiler.CompilationProgress,2,1,2,0,10,0,0,0,0.0,5.0,8,0,0,0.0,5,5.0,0.0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5714,0,0
org.eclipse.jdt.internal.core.dom.rewrite.ImportRewriteAnalyzer,17,1,2,16,351,0,13,0,606.0,27.0,8,13,16,0.0,9,306.0,157.0,11,0,0,1,150.0,48.0,13.6364,156.0,40.0,14.1818,-6.0,21.0,-0.545455,133.143,27.5962,1
org.eclipse.jdt.internal.compiler.lookup.SyntheticMethodBinding,7,3,1,7,6,0,16,37,166.0,4.0,72,0,0,7.0,3,34.0,38.0,26,6,0,5,243.0,56.0,9.34615,99.0,14.0,3.80769,144.0,55.0,5.53846,190.714,54.0406,1
org.eclipse.jdt.internal.core.dom.rewrite.NodeInfoStore,15,1,5,10,36,0,3,0,74.0,9.0,8,3,1,0.0,8,37.0,19.0,14,4,0,8,115.0,48.0,8.21429,405.0,196.0,28.9286,-290.0,4.0,-20.7143,220.143,12.3304,0
org.eclipse.jdt.core.dom.QualifiedName,8,4,4,4,105,0,5,97,110.0,15.0,79,3,0,0.0,5,58.0,28.0,50,16,0,7,520.0,174.0,10.4,307.0,174.0,6.14,213.0,75.0,4.26,333.143,72.406,0
org.eclipse.jdt.core.dom.SuperConstructorInvocation,5,3,1,5,120,0,8,95,101.0,16.0,73,5,0,0.0,6,54.0,29.0,40,11,0,7,654.0,164.0,16.35,324.0,164.0,8.1,330.0,77.0,8.25,333.143,84.0767,0
org.eclipse.jdt.core.ClasspathVariableInitializer,1,1,1,0,1,0,0,0,3.0,2.0,8,0,0,0.0,2,2.0,1.0,14,4,0,4,55.0,13.0,3.92857,29.0,5.0,2.07143,26.0,9.0,1.85714,328.571,36.6545,0
org.eclipse.jdt.internal.core.ClassFile,51,4,22,34,990,0,2,63,549.0,45.0,161,0,3,0.0,31,243.0,124.0,165,15,0,8,2290.0,594.0,13.8788,1878.0,594.0,11.3818,412.0,70.0,2.49697,367.0,88.614,0
org.eclipse.jdt.internal.compiler.util.HashtableOfLong,2,1,1,1,21,0,4,0,74.0,7.0,8,0,1,4.0,6,11.0,22.0,9,4,0,6,27.0,15.0,3.0,18.0,6.0,2.0,9.0,9.0,1.0,281.571,121.439,0
org.eclipse.jdt.internal.compiler.codegen.BranchLabel,25,2,20,6,66,1,6,3,199.0,12.0,10,2,0,2.0,9,45.0,52.0,17,11,0,2,196.0,93.0,11.5294,126.0,48.0,7.41176,70.0,60.0,4.11765,124.0,13.9424,1
org.eclipse.jdt.internal.core.util.LocalVariableTypeTableEntry,4,2,1,3,28,0,7,0,38.0,8.0,26,7,0,0.0,8,15.0,10.0,6,3,0,3,226.0,110.0,37.6667,6.0,4.0,1.0,220.0,110.0,36.6667,223.571,10.0822,0
org.eclipse.jdt.internal.compiler.lookup.AnnotationHolder,4,1,2,2,15,1,1,0,32.0,6.0,8,0,0,1.0,1,10.0,15.0,4,2,0,2,5.0,3.0,1.25,5.0,3.0,1.25,0.0,0.0,0.0,127.0,55.5714,0
org.eclipse.jdt.internal.compiler.ast.CompoundAssignment,11,5,1,10,36,2,2,413,150.0,9.0,84,0,0,2.0,9,49.0,48.0,75,6,0,9,912.0,141.0,12.16,887.0,141.0,11.8267,25.0,20.0,0.333333,367.0,70.1057,0
org.eclipse.jdt.core.search.TypeParameterReferenceMatch,2,2,1,1,0,0,0,2,4.0,1.0,33,0,0,0.0,1,2.0,1.0,3,1,0,3,5.0,4.0,1.66667,5.0,4.0,1.66667,0.0,0.0,0.0,177.143,3.45714,0
org.eclipse.jdt.internal.core.ClasspathAccessRule,4,2,3,1,6,0,0,7,27.0,4.0,17,0,1,0.0,3,7.0,11.0,7,2,0,3,27.0,10.0,3.85714,26.0,9.0,3.71429,1.0,1.0,0.142857,169.143,14.3651,0
org.eclipse.jdt.internal.core.CompilationUnit,69,4,28,51,3081,2,4,68,830.0,79.0,200,1,0,1.0,67,442.0,216.0,291,15,0,11,4847.0,924.0,16.6564,4041.0,924.0,13.8866,806.0,406.0,2.76976,367.0,96.6624,1
org.eclipse.jdt.internal.core.search.matching.SuperTypeNamesCollector,26,1,2,25,21,0,8,0,162.0,7.0,8,0,0,8.0,2,61.0,37.0,72,9,0,9,1300.0,434.0,18.0556,1296.0,434.0,18.0,4.0,128.0,0.0555556,346.571,53.8768,0
org.eclipse.jdt.internal.core.DocumentAdapter,2,1,1,1,3,0,1,0,12.0,3.0,0,1,0,0.0,3,8.0,3.0,2,1,0,2,4.0,4.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,177.714,4.85714,0
org.eclipse.jdt.internal.compiler.lookup.MethodVerifier,18,1,7,13,630,1,5,0,736.0,36.0,8,1,0,4.0,3,267.0,292.0,131,7,0,10,3730.0,879.0,28.4733,3780.0,893.0,28.855,-50.0,61.0,-0.381679,367.0,119.775,1
org.eclipse.jdt.internal.core.jdom.DOMInitializer,8,4,1,7,120,0,2,50,89.0,16.0,174,0,0,0.0,7,45.0,22.0,39,5,0,7,539.0,229.0,13.8205,570.0,229.0,14.6154,-31.0,5.0,-0.794872,367.0,40.7016,0
org.eclipse.jdt.internal.codeassist.complete.CompletionOnJavadocTypeParamReference,2,7,1,1,10,0,2,396,17.0,5.0,102,0,0,2.0,5,8.0,6.0,6,0,0,2,12.0,9.0,2.0,3.0,1.0,0.5,9.0,9.0,1.5,140.143,2.72619,0
org.eclipse.jdt.internal.codeassist.complete.CompletionOnQualifiedTypeReference,5,6,2,3,45,0,6,386,63.0,10.0,95,1,0,1.0,9,27.0,17.0,35,5,0,7,254.0,66.0,7.25714,180.0,66.0,5.14286,74.0,33.0,2.11429,367.0,112.943,0
org.eclipse.jdt.internal.compiler.ast.SingleMemberAnnotation,6,5,3,3,10,0,2,388,34.0,5.0,78,1,0,1.0,5,14.0,9.0,20,8,1,6,203.0,69.0,10.15,64.0,15.0,3.2,139.0,69.0,6.95,222.714,25.4849,0
org.eclipse.jdt.internal.core.util.BindingKeyResolver,15,2,1,14,630,0,17,2,435.0,36.0,41,0,5,17.0,31,113.0,119.0,56,5,0,5,674.0,145.0,12.0357,302.0,46.0,5.39286,372.0,115.0,6.64286,175.714,43.3241,0
org.eclipse.jdt.internal.compiler.ast.CharLiteral,3,6,0,3,15,0,1,385,72.0,6.0,79,0,1,1.0,5,16.0,18.0,26,5,0,4,226.0,101.0,8.69231,232.0,101.0,8.92308,-6.0,6.0,-0.230769,367.0,54.665,0
org.eclipse.jdt.internal.codeassist.impl.AssistParser,12,2,3,9,3828,2,25,402,1384.0,88.0,8,0,0,3.0,24,340.0,283.0,113,15,0,8,3649.0,1009.0,32.292,2677.0,1009.0,23.6903,972.0,271.0,8.60177,367.0,85.3402,0
org.eclipse.jdt.internal.core.ImportDeclaration,6,4,2,4,66,1,2,52,57.0,12.0,131,0,0,0.0,8,30.0,18.0,48,4,0,7,261.0,67.0,5.4375,217.0,67.0,4.52083,44.0,10.0,0.916667,367.0,71.2041,0
org.eclipse.jdt.internal.core.jdom.SiblingEnumeration,3,1,2,1,3,0,1,0,13.0,3.0,8,0,0,0.0,2,4.0,4.0,17,4,0,6,111.0,54.0,6.52941,105.0,54.0,6.17647,6.0,6.0,0.352941,367.0,65.4633,0
org.eclipse.jdt.internal.codeassist.complete.CompletionOnSingleNameReference,3,7,1,2,3,0,4,419,17.0,3.0,115,0,0,4.0,3,8.0,4.0,30,5,0,6,140.0,47.0,4.66667,112.0,47.0,3.73333,28.0,7.0,0.933333,367.0,87.5214,0
org.eclipse.jdt.internal.core.Initializer,12,5,3,9,55,1,0,68,67.0,11.0,199,0,0,0.0,7,41.0,19.0,48,4,0,8,344.0,95.0,7.16667,318.0,95.0,6.625,26.0,12.0,0.541667,367.0,52.7965,0
org.eclipse.jdt.core.dom.rewrite.ASTRewrite,24,1,6,19,325,0,4,0,281.0,26.0,8,4,7,0.0,16,150.0,74.0,47,8,0,10,699.0,97.0,14.8723,324.0,49.0,6.89362,375.0,68.0,7.97872,220.143,54.4605,1
org.eclipse.jdt.internal.core.search.indexing.RemoveFromIndex,3,2,1,2,3,0,1,8,25.0,3.0,19,0,0,1.0,3,8.0,8.0,47,4,0,6,287.0,72.0,6.10638,313.0,72.0,6.65957,-26.0,6.0,-0.553191,367.0,49.0383,0
